ocid,id,tender.id,tender.procurementMethodDetails,tender.title,tender.procurementMethod,tender.status,tender.submissionMethodDetails,tender.bidDate,tender.openingDate,tender.procuringEntity.id,tender.procuringEntity.name,tender.tenderPeriod.endDate,tender.tenderPeriod.startDate,tender.description,buyer.id,buyer.name,tag,initiationType,date,tender.submissionMethod,tender.enquiryPeriod.endDate,parties,año
ocds-yfs5dr-592826,llamado-592826,592826,Compra Directa,Compra Directa 10051/2017,open,active,Fecha y hora de apertura: 2017-07-19T10:00:00Z;Fecha y hora del inicio de una puja: 2017-06-29T13:00:00Z;Lugar de entrega: Adquisiciones de OPP;Fecha de solicitud de prorroga: 2017-07-14T00:00:00Z;Lugar de la apertura: SALA DE APERTURAS :UTE Palacio de la Luz;Paraguay 2431 Planta Baja;Montevideo - Uruguay., 2017-06-29T13:00:00Z, 2017-07-19T10:00:00Z,24-2,Presidencia de la República,2017-07-04T15:00:00Z,2017-06-29T18:10:00Z,"Dos servicios de coffee break para jornada en TACUAREMBÓ, para 100 personas consistente en café, té, leche, jugo de naranja, agua, mini media lunas rellenas, scones, etc. (por favor aclarar cuántos bocados por persona incluye la propuesta)
- servicio de café permanente en sala durante la mañana y la tarde (café, té, agua mineral)   
- 1 servicio de lunch para 100 personas que incluya carnes, ensaladas, tartas, frutas, panes saborizados, bebidas (común y light), agua mineral (con y sin gas), postres individuales estilo mini cakes o similares bebida, postre, vajilla y mozos

",24-2,Presidencia de la República,compiled,tender,2017-06-29T18:10:00Z,NA,NA,NA,2017
ocds-yfs5dr-621510,adjudicacion-621510,621510,Compra Directa,Compra Directa 94/2017,open,NA,Fecha y hora de apertura: 2017-12-29T12:00:00Z;Fecha y hora del inicio de una puja: 2017-11-17T15:10:00Z;Lugar de entrega: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE ;Fecha de solicitud de prorroga: 2017-12-26T00:00:00Z;Lugar de la apertura: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE, 2017-11-17T15:10:00Z, 2017-12-29T12:00:00Z,11-16,"Serv. Oficial Difusión, Radiotelevisión, Espectáculos",2017-12-08T14:00:00Z,2017-12-05T14:55:00Z,"150 Cajas de Leche Larga Vida con Vencimiento a 1 año.
2 Cajas de Azucar 1000 sobres
Pago SIIF 60/90 DIAS
Consultas al 291554855.",11-16,"Serv. Oficial Difusión, Radiotelevisión, Espectáculos",compiled,tender,2017-12-22T15:40:00Z,electronicSubmission,NA,NA,2017
ocds-yfs5dr-553701,adjudicacion-553701,553701,Compra por Excepción,Compra por Excepción 12/2016,direct,NA,Fecha y hora de apertura: 2017-02-21T15:00:00Z;Fecha y hora del inicio de una puja: 2017-01-09T15:05:00Z;Lugar de entrega: PCIO. MUNICIPAL - PISO 2 - SECTOR SANTIAGO DE CHILE;Fecha de solicitud de prorroga: 2017-02-16T00:00:00Z;Lugar de la apertura: DIRECCION DE COMPRAS, 2017-01-09T15:05:00Z, 2017-02-21T15:00:00Z,25-4,Consejo de Educación Técnico-Profesional,NA,NA,"El Departamento de Compras realizara la Compra Directa por Excepción N°12/2016 para la Adquisición de insumos para la Escuela Superior de Lecheria Colonia Suiza . La recepción de ofertas será  hasta el día 08/11/2016 en el Departamento de Compras, cito en la calle San Salvador 1674 oficina 22 HASTA LAS 16 HORAS.",25-4,Consejo de Educación Técnico-Profesional,compiled,tender,2017-01-19T09:50:00Z,NA,NA,NA,2017
ocds-yfs5dr-536690,adjudicacion-536690,536690,Licitación Abreviada,Licitación Abreviada 27/2016,open,NA,Fecha y hora de apertura: 2017-02-21T15:00:00Z;Fecha y hora del inicio de una puja: 2017-01-09T15:05:00Z;Lugar de entrega: PCIO. MUNICIPAL - PISO 2 - SECTOR SANTIAGO DE CHILE;Fecha de solicitud de prorroga: 2017-02-16T00:00:00Z;Lugar de la apertura: DIRECCION DE COMPRAS, 2017-01-09T15:05:00Z, 2017-02-21T15:00:00Z,25-4,Consejo de Educación Técnico-Profesional,NA,NA,"El Departamento de Compras del Consejo de Educación Técnico Profesional (U.T.U.), 
realizará la Licitación Abreviada N° 27/16 para la adquisición de EQUIPAMIENTO PARA LA ESCUELA SUPERIOR DE LECHERIA COLONIA SUIZA; 
la recepción de las ofertas se realizará hasta el día 
9/08/2016 a las 14:30 Hs.
",25-4,Consejo de Educación Técnico-Profesional,compiled,tender,2017-01-19T09:40:00Z,NA,NA,NA,2017
ocds-yfs5dr-570257,adjudicacion-570257,570257,Compra Directa,Compra Directa 947/2016,open,NA,Fecha y hora de apertura: 2017-02-09T12:00:00Z;Fecha y hora del inicio de una puja: 2017-02-13T13:00:00Z;Lugar de entrega: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE ;Fecha de solicitud de prorroga: 2017-02-06T00:00:00Z;Lugar de la apertura: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE, 2017-02-13T13:00:00Z, 2017-02-09T12:00:00Z,1-1,Cámara de Senadores,NA,NA,Litros de leche .,1-1,Cámara de Senadores,compiled,tender,2017-02-09T15:10:00Z,NA,NA,NA,2017
ocds-yfs5dr-623844,adjudicacion-623844,623844,Compra Directa,Compra Directa 745/2017,open,NA,Fecha y hora de apertura: 2017-12-22T12:00:00Z;Fecha y hora del inicio de una puja: 2017-11-17T15:10:00Z;Lugar de entrega: Cerrito 1034*;Fecha de solicitud de prorroga: 2017-12-19T00:00:00Z;Lugar de la apertura: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE, 2017-11-17T15:10:00Z, 2017-12-22T12:00:00Z,1-1,Cámara de Senadores,NA,NA,Leche correspondiente al periodo del 16/08 al 04/10.,1-1,Cámara de Senadores,compiled,tender,2017-12-15T15:15:00Z,NA,NA,NA,2017
ocds-yfs5dr-623428,llamado-623428,623428,Compra Directa,Compra Directa 587/2017,open,NA,Fecha y hora de apertura: 2017-12-22T12:00:00Z;Fecha y hora del inicio de una puja: 2017-11-17T15:10:00Z;Lugar de entrega: Cerrito 1034*;Fecha de solicitud de prorroga: 2017-12-19T00:00:00Z;Lugar de la apertura: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE, 2017-11-17T15:10:00Z, 2017-12-22T12:00:00Z,4-26,"Dir.Nac.Cárceles,Penitenciarías y Centros de Recuperación",NA,NA,ADQ. DE 100 CAJONES DE LECHE,4-26,"Dir.Nac.Cárceles,Penitenciarías y Centros de Recuperación",compiled,tender,2017-12-14T15:05:00Z,NA,NA,NA,2017
ocds-yfs5dr-618646,adjudicacion-618646,618646,Compra Directa,Compra Directa 368/2017,open,NA,Fecha y hora de apertura: 2017-12-13T10:00:00Z;Fecha y hora del inicio de una puja: 2017-11-17T15:10:00Z;Lugar de entrega: MILLAN 3422;Fecha de solicitud de prorroga: 2017-12-06T00:00:00Z;Lugar de la apertura: MILLAN 3422, 2017-11-17T15:10:00Z, 2017-12-13T10:00:00Z,29-9,Servicio Nacional de Ortopedia y Traumatología,2017-11-24T12:00:00Z,2017-11-22T11:45:00Z,"PEDIDO DE VIVERES FRESCOS Y SECOS.ACLARARACION SOBRE ALGUNOS DE LOS PRODUCTOS.CEBADA MALTEADA S/AZUCAR,ACELGA LAVADA,YOGURT DIET DESCREMADO,LECHE FERMENTADA C/PROBIÓTICO,PAN ENVASADO INDIVIDUAL,GALLETAS ENVASADA DE DOS.FRUTA GLASEADA CORTADA. COTIZAR SOLO ON LINE.FORMA DE PAGO FONDO ROTATORIO",29-9,Servicio Nacional de Ortopedia y Traumatología,compiled,tender,2017-11-24T14:50:00Z,electronicSubmission,NA,NA,2017
ocds-yfs5dr-i246707,adjudicacion-i246707,i246707,Compra Directa,Compra Directa 71043/2017,open,NA,"Fecha y hora de apertura: 2017-05-09T12:00:00Z;Fecha y hora del inicio de una puja: 2017-05-05T11:10:00Z;Lugar de entrega: DOMINGO ARAMBURU N?: 1575  ;Fecha de solicitud de prorroga: 2017-05-02T00:00:00Z;Lugar de la apertura: MESA DE LICITACIONES PLANTA BAJA SECTOR ""B"" EDIFICIO COMUNAL; ACUÑA DE FIGUEROA Y BURNET", 2017-05-05T11:10:00Z, 2017-05-09T12:00:00Z,53-1,Banco de Seguros del Estado,NA,NA,LECHE,53-1,Banco de Seguros del Estado,compiled,tender,2017-04-28T08:01:00Z,NA,NA,NA,2017
ocds-yfs5dr-i243716,adjudicacion-i243716,i243716,Compra Directa,Compra Directa 325240/1/2017,open,NA,Fecha y hora de apertura: 2017-07-31T11:00:00Z;Fecha y hora del inicio de una puja: 2017-08-15T12:30:00Z;Lugar de entrega: CNO FELIPE CARDOSO N?: 3220 ;Fecha de solicitud de prorroga: 2017-07-21T00:00:00Z;Lugar de la apertura: Oficina de Licitaciones de OSE. San Martín 3235, 2017-08-15T12:30:00Z, 2017-07-31T11:00:00Z,98-1,Intendencia de Montevideo,2017-02-22T18:00:00Z,2017-02-17T22:40:00Z,"RACION PARA VACA LECHERA, RACION",98-1,Intendencia de Montevideo,compiled,tender,2017-07-28T22:40:00Z,NA,NA,NA,2017
ocds-yfs5dr-596469,adjudicacion-596469,596469,Compra Directa,Compra Directa 42/2017,open,NA,Fecha y hora de apertura: 2017-08-22T11:00:00Z;Fecha y hora del inicio de una puja: 2017-08-15T12:30:00Z;Lugar de entrega: PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE ;Fecha de solicitud de prorroga: 2017-08-17T00:00:00Z;Lugar de la apertura: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE, 2017-08-15T12:30:00Z, 2017-08-22T11:00:00Z,29-29,Centro Departamental de San José,2017-07-26T15:00:00Z,2017-07-24T13:55:00Z,BOLSA BLANCO LECHE 28 x 40 nylon,29-29,Centro Departamental de San José,compiled,tender,2017-07-31T14:15:00Z,electronicSubmission,NA,NA,2017
ocds-yfs5dr-i244533,adjudicacion-i244533,i244533,Compra Directa,Compra Directa 69765/2017,open,NA,Fecha y hora de apertura: 2017-03-23T14:00:00Z;Fecha y hora del inicio de una puja: 2017-02-13T13:00:00Z;Lugar de entrega: Dirección de Recursos Materiales; Florencio Sanchez Nº 158; Canelones;Fecha de solicitud de prorroga: 2017-03-11T00:00:00Z;Lugar de la apertura: Dirección de Recursos Materiales; Florencio Sanchez Nº 158; Canelones, 2017-02-13T13:00:00Z, 2017-03-23T14:00:00Z,53-1,Banco de Seguros del Estado,NA,NA,LECHE,53-1,Banco de Seguros del Estado,compiled,tender,2017-03-10T08:00:00Z,NA,NA,NA,2017
ocds-yfs5dr-617632,adjudicacion-617632,617632,Compra Directa,Compra Directa 224/2017,open,NA,Fecha y hora de apertura: 2017-11-29T12:00:00Z;Fecha y hora del inicio de una puja: 2017-11-17T15:10:00Z;Lugar de entrega: PCIO. MUNICIPAL - PISO 3 - SECTOR SORIANO ;Fecha de solicitud de prorroga: 2017-11-24T00:00:00Z;Lugar de la apertura: SALA DE APERTURAS :UTE Palacio de la Luz;Paraguay 2431 Planta Baja;Montevideo - Uruguay., 2017-11-17T15:10:00Z, 2017-11-29T12:00:00Z,29-40,Centro Auxiliar de Young,NA,NA,COMPRA LECHE SET/2017,29-40,Centro Auxiliar de Young,compiled,tender,2017-11-16T10:10:00Z,NA,NA,NA,2017
ocds-yfs5dr-564677,adjudicacion-564677,564677,Compra Directa,Compra Directa 1355/2016,open,NA,Fecha y hora de apertura: 2017-01-24T10:15:00Z;Fecha y hora del inicio de una puja: 2017-01-09T15:05:00Z;Lugar de entrega: PCIO. MUNICIPAL - 1ER. SUBSUELO - ALA NORTE - SECTOR SANTIAGO DE CHILE ;Fecha de solicitud de prorroga: 2017-01-19T00:00:00Z;Lugar de la apertura: INTENDENCIA DE SAN JOSE- -Asamblea Nº 496 - SAN JOSE , 2017-01-09T15:05:00Z, 2017-01-24T10:15:00Z,29-27,Centro Departamental de Rocha,NA,NA,LECHE,29-27,Centro Departamental de Rocha,compiled,tender,2017-01-03T08:40:00Z,NA,NA,NA,2017
ocds-yfs5dr-609930,adjudicacion-609930,609930,Compra Directa,Compra Directa 696/2017,open,NA,Fecha y hora de apertura: 2017-10-11T23:59:00Z;Fecha y hora del inicio de una puja: 2017-09-28T12:30:00Z;Lugar de entrega: Fernando Otorgues 1225;Fecha de solicitud de prorroga: 2017-10-04T00:00:00Z;Lugar de la apertura: Fernando Otorgues 1225, 2017-09-28T12:30:00Z, 2017-10-11T23:59:00Z,29-27,Centro Departamental de Rocha,NA,NA,leche,29-27,Centro Departamental de Rocha,compiled,tender,2017-10-05T12:50:00Z,NA,NA,NA,2017
ocds-yfs5dr-i247297,adjudicacion-i247297,i247297,Compra Directa,Compra Directa 328360/1/2017,open,NA,Fecha y hora de apertura: 2017-08-18T13:00:00Z;Fecha y hora del inicio de una puja: 2017-08-29T14:05:00Z;Lugar de entrega: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE ;Fecha de solicitud de prorroga: 2017-08-15T00:00:00Z;Lugar de la apertura: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE, 2017-08-29T14:05:00Z, 2017-08-18T13:00:00Z,98-1,Intendencia de Montevideo,2017-05-16T18:00:00Z,2017-05-11T22:40:00Z,"RACION PARA VACA LECHERA, RACION Y OTROS",98-1,Intendencia de Montevideo,compiled,tender,2017-08-11T22:40:00Z,NA,NA,NA,2017
ocds-yfs5dr-i257147,adjudicacion-i257147,i257147,Compra Directa,Compra Directa 75585/2017,open,NA,Fecha y hora de apertura: 2017-11-29T12:00:00Z;Fecha y hora del inicio de una puja: 2017-11-17T15:10:00Z;Lugar de entrega: PCIO. MUNICIPAL - PISO 3 - SECTOR SORIANO ;Fecha de solicitud de prorroga: 2017-11-24T00:00:00Z;Lugar de la apertura: SALA DE APERTURAS :UTE Palacio de la Luz;Paraguay 2431 Planta Baja;Montevideo - Uruguay., 2017-11-17T15:10:00Z, 2017-11-29T12:00:00Z,53-1,Banco de Seguros del Estado,NA,NA,LECHE,53-1,Banco de Seguros del Estado,compiled,tender,2017-11-10T08:01:00Z,NA,NA,NA,2017
ocds-yfs5dr-612464,llamado-612464,612464,Licitación Abreviada,Licitación Abreviada 34/2017,open,NA,Fecha y hora de apertura: 2017-10-30T14:30:00Z;Fecha y hora del inicio de una puja: 2017-10-24T15:10:00Z;Lugar de entrega: COMPRAS;Fecha de solicitud de prorroga: 2017-10-25T00:00:00Z;Lugar de la apertura: DIRECCION DE RECURSOS MATERIALES FLORENCIO SANCHEZ 158; CANELONES, 2017-10-24T15:10:00Z, 2017-10-30T14:30:00Z,25-4,Consejo de Educación Técnico-Profesional,2017-10-30T14:30:00Z,2017-10-20T13:05:00Z,LICITACIÓN ABREVIADA N° 34/17 - ADQUISICIÓN DE MAÍZ MOLÍDO PARA LA ESCUELA SUPERIOR DE LECHERÍA COLONIA SUIZA.,25-4,Consejo de Educación Técnico-Profesional,compiled,tender,2017-10-20T13:05:00Z,electronicSubmission,2017-10-25T00:00:00Z,NA,2017
ocds-yfs5dr-i244273,adjudicacion-i244273,i244273,Compra por Excepción,Compra por Excepción 18604/2016,direct,NA,Fecha y hora de apertura: 2017-03-23T14:00:00Z;Fecha y hora del inicio de una puja: 2017-02-13T13:00:00Z;Lugar de entrega: Dirección de Recursos Materiales; Florencio Sanchez Nº 158; Canelones;Fecha de solicitud de prorroga: 2017-03-11T00:00:00Z;Lugar de la apertura: Dirección de Recursos Materiales; Florencio Sanchez Nº 158; Canelones, 2017-02-13T13:00:00Z, 2017-03-23T14:00:00Z,64-1,Administración Nacional de Puertos,NA,NA,"SS. COMIDAS, CAFETERIA Y EXP. LECHE- RECINTO.",64-1,Administración Nacional de Puertos,compiled,tender,2017-03-03T16:09:00Z,NA,NA,NA,2017
ocds-yfs5dr-623559,adjudicacion-623559,623559,Compra Directa,Compra Directa 591/2017,open,NA,Fecha y hora de apertura: 2017-12-29T12:00:00Z;Fecha y hora del inicio de una puja: 2017-11-17T15:10:00Z;Lugar de entrega: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE ;Fecha de solicitud de prorroga: 2017-12-26T00:00:00Z;Lugar de la apertura: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE, 2017-11-17T15:10:00Z, 2017-12-29T12:00:00Z,4-26,"Dir.Nac.Cárceles,Penitenciarías y Centros de Recuperación",NA,NA,ADQ DE CAJONES PARA RECEPCION DE LECHE,4-26,"Dir.Nac.Cárceles,Penitenciarías y Centros de Recuperación",compiled,tender,2017-12-22T10:55:00Z,NA,NA,NA,2017
ocds-yfs5dr-598516,llamado-598516,598516,Compra Directa,Compra Directa 77/2017,open,active,Fecha y hora de apertura: 2017-08-07T12:00:00Z;Fecha y hora del inicio de una puja: 2017-08-15T12:30:00Z;Lugar de entrega: CERRO LARGO 823;Fecha de solicitud de prorroga: 2017-08-03T00:00:00Z;Lugar de la apertura: DPTO. DE COMPRAS, 2017-08-15T12:30:00Z, 2017-08-07T12:00:00Z,29-10,Instituto Nal.de Reumatalogía Prof.Dr. Moisés Mizraji,2017-08-07T12:30:00Z,2017-08-03T12:20:00Z,"ALIMENTOS. CAFE INSTANTANEO EN SOBRES INDIVIDUALES, MERMELADA Y DULCE DE LECHE EN ENVASE INDIVIDUAL.",29-10,Instituto Nal.de Reumatalogía Prof.Dr. Moisés Mizraji,compiled,tender,2017-08-03T12:20:00Z,electronicSubmission,NA,NA,2017
ocds-yfs5dr-574514,llamado-574514,574514,Compra Directa,Compra Directa 267/2017,open,active,Fecha y hora de apertura: 2017-03-23T14:10:00Z;Fecha y hora del inicio de una puja: 2017-02-13T13:00:00Z;Lugar de entrega: COMPRAS CHPR;Fecha de solicitud de prorroga: 2017-03-17T00:00:00Z;Lugar de la apertura: OFICINA DE COMPRAS, 2017-02-13T13:00:00Z, 2017-03-23T14:10:00Z,29-4,Centro Hospitalario  Pereira Rossell,2017-03-13T12:30:00Z,2017-03-10T13:00:00Z,"SET DE SACA LECHE, VER DETALLES EN PLIEGO, SE UNIERON CANTIDADES",29-4,Centro Hospitalario  Pereira Rossell,compiled,tender,2017-03-10T13:00:00Z,NA,NA,NA,2017
ocds-yfs5dr-i244274,adjudicacion-i244274,i244274,Compra por Excepción,Compra por Excepción 19190/2016,direct,NA,Fecha y hora de apertura: 2017-03-23T14:00:00Z;Fecha y hora del inicio de una puja: 2017-02-13T13:00:00Z;Lugar de entrega: Dirección de Recursos Materiales; Florencio Sanchez Nº 158; Canelones;Fecha de solicitud de prorroga: 2017-03-11T00:00:00Z;Lugar de la apertura: Dirección de Recursos Materiales; Florencio Sanchez Nº 158; Canelones, 2017-02-13T13:00:00Z, 2017-03-23T14:00:00Z,64-1,Administración Nacional de Puertos,NA,NA,"SS.D/COMIDAS, CAFETERIA/EXP. D/LECHE C. PORTUARIO",64-1,Administración Nacional de Puertos,compiled,tender,2017-03-03T16:09:00Z,NA,NA,NA,2017
ocds-yfs5dr-594419,adjudicacion-594419,594419,Compra Directa,Compra Directa 675/2017,open,NA,Fecha y hora de apertura: 2017-07-31T11:00:00Z;Fecha y hora del inicio de una puja: 2017-08-15T12:30:00Z;Lugar de entrega: CNO FELIPE CARDOSO N?: 3220 ;Fecha de solicitud de prorroga: 2017-07-21T00:00:00Z;Lugar de la apertura: Oficina de Licitaciones de OSE. San Martín 3235, 2017-08-15T12:30:00Z, 2017-07-31T11:00:00Z,11-1,Dirección General de Secretaría,2017-07-12T14:00:00Z,2017-07-10T16:05:00Z,"servicio para 27 personas de: desayuno (café, leche meldialunas) y almuerzo (lunch: sandwiches, pebetes, empanadas, masitas, refresco light y comun, jugo, etc. que contemple 3 vegetarianos), para encuentro en Canelones el 21/07/17
---------
consultas: 29150103 int. 1834 -- Centros MEC y 091473763",11-1,Dirección General de Secretaría,compiled,tender,2017-07-20T13:30:00Z,electronicSubmission,NA,NA,2017
ocds-yfs5dr-572302,llamado-572302,572302,Compra Directa,Compra Directa 33/2017,open,active,Fecha y hora de apertura: 2017-02-22T10:00:00Z;Fecha y hora del inicio de una puja: 2017-02-13T13:00:00Z;Lugar de entrega: Oficina de Compras - Hospital de Salto;Fecha de solicitud de prorroga: 2017-02-24T00:00:00Z;Lugar de la apertura: Departamento de Adquisiciones - Poder Judicial, 2017-02-13T13:00:00Z, 2017-02-22T10:00:00Z,29-28,Centro Departamental de Salto,2017-02-24T11:00:00Z,2017-02-22T11:00:00Z,ADQUISICIÓN DE DOS EXTRACTORES ELECTRICOS  DE LECHE MATERNA CON DESTINO A CTI PEDIÁTRICO DE HOSPITAL SALTO.,29-28,Centro Departamental de Salto,compiled,tender,2017-02-22T11:00:00Z,NA,NA,NA,2017
ocds-yfs5dr-604872,adjudicacion-604872,604872,Compra Directa,Compra Directa 357/2017,open,NA,"Fecha y hora de apertura: 2017-10-06T12:00:00Z;Fecha y hora del inicio de una puja: 2017-09-28T12:30:00Z;Lugar de entrega: compra.directa@imcanelones.gub.uy;Fecha de solicitud de prorroga: 2017-09-29T00:00:00Z;Lugar de la apertura: MESA DE LICITACIONES PLANTA BAJA SECTOR ""B"" EDIFICIO COMUNAL; ACUÑA DE FIGUEROA Y BURNET", 2017-09-28T12:30:00Z, 2017-10-06T12:00:00Z,2-11,Secretaría  Nacional del Deporte,2017-09-12T10:35:00Z,2017-09-08T08:40:00Z,"Servicio de cafetería para 80 personas (café , te , leche , galletitas dulces y saladas , sandwiches surtidos, saladitos,media lunas de jamón y queso, agua mineral ) Martes 26 de setiembre 2017 Salon Multiuso Plaza de DEportes N°5  hr 16.30. Por consultas Oscar Palacios 29000 33 43 int 306 o 308 ",2-11,Secretaría  Nacional del Deporte,compiled,tender,2017-09-13T12:00:00Z,electronicSubmission,NA,NA,2017
ocds-yfs5dr-624814,adjudicacion-624814,624814,Compra Directa,Compra Directa 846/2017,open,NA,Fecha y hora de apertura: 2017-12-29T12:00:00Z;Fecha y hora del inicio de una puja: 2017-11-17T15:10:00Z;Lugar de entrega: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE ;Fecha de solicitud de prorroga: 2017-12-26T00:00:00Z;Lugar de la apertura: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE, 2017-11-17T15:10:00Z, 2017-12-29T12:00:00Z,1-1,Cámara de Senadores,NA,NA,Leche para cantinas.,1-1,Cámara de Senadores,compiled,tender,2017-12-21T11:40:00Z,NA,NA,NA,2017
