parties.memberOf.id.keyword: Descending,contracts.title: Descending,categoría,alias_contrato_importe: Descending,alias_contrato_moneda: Descending,PESOS,fecha,año,alias_proveedor: Descending,OCID,tender.procurementMethod: Descending,source.keyword: Descending,Count,
liconsa sa de cv,CONTRATACION ABIERTA DEL SERVICIO DE TRANSPORTE Y DISTRIBUCION DE LECHE UHT,Transporte,3973327.25,MXN,3973327.25,02/03/2015,2015,TRANSPORTES EHL DEL CENTRO S.A DE C.V.,OCDS-0UD2Q6-SA-020VST001-N52-2015,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=547766,1,
liconsa sa de cv,TRANSPORTE DE LECHE EN POLVO (MATERIA PRIMA) DE LOS ALMACENES A PLANTAS INDUSTRIALES,Transporte,3969401,MXN,3969401.16,16/04/19,2019,MARIA FLOR CORTES RAMIRES,LA-020VST001-E13-2019,open,,1,
liconsa sa de cv,RECOLECCION Y TRANSPORTE DE LECHE FRESCA A CENTROS DE ACOPIO,Transporte,3950634.5,MXN,3950634.5,02/01/2014,2014,HECTOR QUINTANILLA MONTES ALEJANDRO LOPEZ ESTRADA Y JOSE SANTIAGO ORTEGA RODRIGUEZ,OCDS-0UD2Q6-PST/1394/2014,open,,1,
liconsa sa de cv,TRANSPORTE Y DISTRIBUCION DE LECHE EN POLVO,Transporte,3920000,MXN,3920000,31/12/2013,2013,TRANSPORTES EHL DEL CENTRO S.A DE C.V.,OCDS-0UD2Q6-PST/187/2014,open,,1,
liconsa sa de cv,"CONTRATACIÓN ABIERTA DEL SERVICIO DE TRANSPORTE Y DISTIBUCIÓN DE LECHE EN POLVO, DICTAMINA COMITE 21 DE MAR 2018.",Transporte,3891961.5,MXN,3891961.5,28/03/2018,2018,TRANSPORTES UNIDOS PEREZ S.A. DE C.V.,OCDS-0UD2Q6-AA-020VST001-E33-2018,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1430474,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA,Compra de leche,3868113,MXN,3868113,31/12/2015,2015,EL CANTO DEL RUISEÑOR DEL CAMPO 66 S.A. DE C.V.,OCDS-0UD2Q6-CADQ/613/2016,direct,,1,
liconsa sa de cv,AD PARTIDA 12-TLH-U-AD-16 SERVICIO SE TRANSPORTE Y DISTRIBUCION DE LECHE UHT,Transporte,3850000,MXN,3850000,29/02/2016,2016,"MORGAN EXPRESS, S.A. de C.V.",OCDS-0UD2Q6-AA-020VST008-N32-2018,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=814791,1,
liconsa sa de cv,TRANSPORTE Y DISTRIBUCION DE LECHE UHT,Transporte,3850000,MXN,3850000,02/01/2016,2016,"MORGAN EXPRESS, S.A. de C.V.",OCDS-0UD2Q6-PST/1284/2016,direct,,1,
liconsa sa de cv,COMPRAVENTA DE 1 000 T.M. DE LECHE DESCREMADA EN POLVO ESTANDAR ORIGINARIA DE CANADA,Compra de leche,3850000,MXN,3850000,02/01/2013,2013,CANADIAN DAIRY COMMISSION,OCDS-0UD2Q6-CEX/935/2011,direct,,1,
liconsa sa de cv,TRANSPORTE DE LECHE EN POLVO,Transporte,3822600,MXN,3822600,25/04/19,2019,TRANSPORTES ESDO S.A DE C.V,LA-020VST001-E12-2019,open,,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA,Compra de leche,3820000,MXN,3820000,08/01/2015,2015,MANUEL GONZALEZ GONZALEZ,OCDS-0UD2Q6-CADQ/3423/2015,direct,,1,
liconsa sa de cv,CONTRATACION ABIERTA DEL SERVICIO DE TRANSPORTE Y DIST DE LECHE EN POLVO,Transporte,3810850,MXN,3810850,08/03/2018,2018,TRANSPORTES ESDO S.A DE C.V,OCDS-0UD2Q6-AA-020VST001-E24-2018,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1412660,1,
liconsa sa de cv,CONTRATACION DEL SERVICIO DE TRANSPORTE Y DISTRIBUCION DE LECHE EN POLVO 2014,Transporte,3800000,MXN,3800000,31/12/2013,2013,"TRANSPORTES FLORES PEREZ, S.A. de C.V.",OCDS-0UD2Q6-LA-020VST001-N137-2013,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=338202,1,
liconsa sa de cv,TRANSPORTE Y DISTRIBUCION DE LECHE EN POLVO,Transporte,3800000,MXN,3800000,31/12/2013,2013,"TRANSPORTES FLORES PEREZ, S.A. de C.V.",OCDS-0UD2Q6-PST/171/2014,open,,1,
liconsa sa de cv,ADQUISICIÓN DE 1400 TM DE LECHE DESCREMADA EN POLVO CON EL PROVEEDOR INGREDIA INC.,Compra de leche,3778600,USD,62649188,12/01/2015,2015,INGREDIA INC.,OCDS-0UD2Q6-SA-020VST012-I2-2015,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=516392,1,
liconsa sa de cv,CONTRATACION ABIERTA DEL SERVICIO DE TRANSPORTE DE LECHE EN POLVO 2016,Transporte,3774500,MXN,3774500,31/01/2016,2016,TRANSPORTES ESDO S.A DE C.V,OCDS-0UD2Q6-LA-020VST001-N2-2016,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=763784,1,
liconsa sa de cv,TRANSPORTE Y DISTRIBUCION DE LECHE EN POLVO,Transporte,3774500,MXN,3774500,01/01/2016,2016,TRANSPORTES ESDO S.A DE C.V,OCDS-0UD2Q6-PST/1127/2016,open,,1,
liconsa sa de cv,ADJUDICACION DIRECTA AUT COMITE TRANSP DE LECHE EN POLVO 2016,Transporte,3759590,MXN,3759590,31/01/2016,2016,TRANSPORTES UNIDOS PEREZ S.A. DE C.V.,OCDS-0UD2Q6-AA-020VST001-E12-2016,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=852315,1,
liconsa sa de cv,TRANSPORTE Y DISTRIBUCION DE LECHE EN POLVO,Transporte,3759590,MXN,3759590,01/01/2016,2016,TRANSPORTES UNIDOS PEREZ S.A. DE C.V.,OCDS-0UD2Q6-PST/1068/2016,direct,,1,
liconsa sa de cv,SERVICIO DE TRANSPORTE DE LECHE FRESCA,Transporte,3741000,MXN,3741000,28/02/2015,2015,TRANSLIQUIDOS SERRA S.A. DE C.V.,OCDS-0UD2Q6-LA-020VST007-N3-2015,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=508887,1,
liconsa sa de cv,CONTRATACION DEL SERVICIO DE TRANSPORTE Y DISTRIBUCION DE LECHE EN POLVO 2015,Transporte,3702630,MXN,3702630,28/02/2015,2015,TRANSPORTES ESDO S.A DE C.V,OCDS-0UD2Q6-LA-020VST001-N1-2015,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=501818,1,
liconsa sa de cv,TRANSPORTE Y DISTRIBUCION DE LECHE UHT,Transporte,3702630,MXN,3702630,02/01/2015,2015,TRANSPORTES ESDO S.A DE C.V,OCDS-0UD2Q6-PST/780/2015,open,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,3680915.25,MXN,3680915.25,31/12/2015,2015,CENTRO DE ACOPIO DE AMEALCO,OCDS-0UD2Q6-CADQ/562/2016,direct,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA,Compra de leche,3660000,MXN,3660000,31/12/2013,2013,LACTEOS MENONITAS DE CHIHUAHUA S.A. DE C.V.,OCDS-0UD2Q6-CADQ/458/2014,direct,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA,Compra de leche,3624166.5,MXN,3624166.5,31/12/2015,2015,RANCHO LECHERO SAN FRANCISCO S.P.R. DE R.L.,OCDS-0UD2Q6-CADQ/645/2016,direct,,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA,Compra de leche,3600000,MXN,3600000,04/01/2013,2013,PRODUCTORES VILLALPANDO S.C. DE R.L. DE C.V.,OCDS-0UD2Q6-CADQ/2017/2015,direct,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA,Compra de leche,3600000,MXN,3600000,07/08/2016,2016,OTATLAN PEQUEÑOS PRODUCTORES DE LECHE S.P.R. DE R.L.,OCDS-0UD2Q6-CADQ/2969/2016,direct,,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA,Compra de leche,3600000,MXN,3600000,04/01/2015,2015,ENFRIADORA BAJIO DE SAN JOSE S.A. DE C.V.,OCDS-0UD2Q6-CADQ/2016/2015,direct,,1,
liconsa sa de cv,CONTRATACION ABIERTA DEL SERVICIO DE TRANSPORTE Y DISTIBUCION DE LECHE EN POLVO,Transporte,3588680,MXN,3588680,27/02/2017,2017,"MORGAN EXPRESS, S.A. de C.V.",OCDS-0UD2Q6-AA-020VST001-E22-2017,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1116540,1,
liconsa sa de cv,"1,500 TM de Leche en Polvo Importada",Compra de leche,3558000,USD,68669400,05/03/19,2019,PHILPOT DAIRY PRODUCTS LTD.,2025271,direct,,1,
liconsa sa de cv,CONTRATACION DEL SERVICIO DE TRANSPORTE Y DISTRIBUCION DE LECHE EN POLVO 2015,Transporte,3553500,MXN,3553500,28/02/2015,2015,TRANSPORTES ESDO S.A DE C.V,OCDS-0UD2Q6-LA-020VST001-N1-2015,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=501818,1,
liconsa sa de cv,TRANSPORTE Y DISTRIBUCION DE LECHE UHT,Transporte,3553500,MXN,3553500,02/01/2015,2015,TRANSPORTES ESDO S.A DE C.V,OCDS-0UD2Q6-PST/788/2015,open,,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA,Compra de leche,3540000,MXN,3540000,05/02/2017,2017,DISTRIBUIDORA INDUSTRIAL ZARAGOZA S.A. DE C.V.,OCDS-0UD2Q6-CADQ/2599/2015,direct,,1,
liconsa sa de cv,CONTRATACION DEL SERVICIO DE TRANSPORTE Y DISTRIBUCION DE LECHE EN POLVO 2015,Transporte,3534114,MXN,3534114,28/02/2015,2015,TRANSPORTES UNIDOS PEREZ S.A. DE C.V.,OCDS-0UD2Q6-LA-020VST001-N1-2015,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=501818,1,
liconsa sa de cv,TRANSPORTE Y DISTRIBUCION DE LECHE UHT,Transporte,3534114,MXN,3534114,02/01/2015,2015,TRANSPORTES UNIDOS PEREZ S.A. DE C.V.,OCDS-0UD2Q6-PST/779/2015,open,,1,
liconsa sa de cv,TRANSPORTE Y DISTRIBUCION DE LECHE EN POLVO,Transporte,3534000,MXN,3534000,31/12/2013,2013,COMPAÑÍA LOGISTICA GUENDU LINE S.A. DE C.V.,OCDS-0UD2Q6-PST/178/2014,open,,1,
liconsa sa de cv,ADQUISICIÓN DE 1500 TM DE LECHE DESCREMADA EN POLVO CON EL PROVEEDOR LACPOL,Compra de leche,3532500,USD,58321575,11/05/2015,2015,EMPRESA DE COMERCIO EXTERIOR DE COOPERATIVAS LECHERAS S. DE R.L. (LACPOL),OCDS-0UD2Q6-SA-020VST012-I19-2015,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=610228,1,
liconsa sa de cv,"COMPRA Y SUMINISTRO DE: COMPRA DE PREMEZCLA DE VITAMINAS Y MINERALES PARA LECHE FLUIDA,",Compra de vitaminas,3517959.5,USD,69163083.77,01/01/2018,2018,"Granotec México, S.A. de C.V.",OCDS-0UD2Q6-AA-020VST004-E56-2017,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1358145,1,
liconsa sa de cv,"CONTRATACION ABIERTA DEL SERVICIO DE TRANSPORTE Y DISTRIBUCION DE LECHE EN POLVO, UHT Y SUPLEMENTO ALIMENTICIO",Transporte,3488650,MXN,3488650,09/02/2017,2017,TRANSPORTES ESDO S.A DE C.V,OCDS-0UD2Q6-LA-020VST001-E2-2017,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1048954,1,
liconsa sa de cv,CONTRATACIÓN DEL SERVICIO DE TRANSPORTE Y DISTRIBUCIÓN DE LECHE EN POLVO Y/O COMPLEMENTO ALIMENTICIO Y LECHE UHT,Transporte,3485000,MXN,3485000,28/02/2013,2013,TRANSPORTADORA BACO S.A. DE C.V.,OCDS-0UD2Q6-LA-020VST001-N13-2013,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=220841,1,
liconsa sa de cv,CONTRATACION ABIERTA DEL SERVICIO Y DISTRIBUCION DE LECHE UHT,Transporte,3432000,MXN,3432000,11/03/2015,2015,GUSTAVO GARCIA RAMIREZ,OCDS-0UD2Q6-SA-020VST001-N48-2015,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=547571,1,
liconsa sa de cv,TRANSPORTE Y DISTRIBUCION DE LECHE UHT,Transporte,3432000,MXN,3432000,02/12/2015,2015,GUSTAVO GARCIA RAMIREZ,OCDS-0UD2Q6-PST/1366/2015,direct,,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA,Compra de leche,3419000,MXN,3419000,31/12/2013,2013,PRODUCTORES DE LECHE DE RANCHO VALLE ESCONDIDO S.P.R. DE R.L. DE C.V.,OCDS-0UD2Q6-CADQ/2756/2015,direct,,1,
liconsa sa de cv,TRANSPORTE DE LECHE EN POLVO,Transporte,3417900,MXN,3417900,25/04/19,2019,TRANSPORTES ESDO S.A DE C.V,LA-020VST001-E12-2019,open,,1,
liconsa sa de cv,"CONTRATACIÓN ABIERTA DEL SERVICIO DE TRANSPORTE Y DISTRIBUCIÓN DE LECHE EN POLVO, UHT Y SUPLEMENTO ALIMENTICIO",Transporte,3412272,MXN,3412272,28/03/2018,2018,TRANSPORTES UNIDOS PEREZ S.A. DE C.V.,OCDS-0UD2Q6-AA-020VST001-E33-2018,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1430474,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA,Compra de leche,3410000,MXN,3410000,01/01/2015,2015,VALENTIN LOMELI PADILLA,OCDS-0UD2Q6-CADQ/750/2015,direct,,1,
liconsa sa de cv,TECHUMBRE ÁREA DE RECEPCIÓN DE LECHE FRESCA,Otros,3406159.75,MXN,3406159.75,29/07/2013,2013,"GRUPO CAMPOVA, S.A. de C.V.",OCDS-0UD2Q6-LO-020VST011-N24-2013,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=266613,1,
liconsa sa de cv,"CONTRATACIÓN ABIERTA DEL SERVICIO DE TRANSPORTE Y DISTIBUCIÓN DE LECHE EN POLVO, DICTAMINA COMITE 21 DE MAR 2018.",Transporte,3404600,MXN,3404600,28/03/2018,2018,TRANSPORTES ESDO S.A DE C.V,OCDS-0UD2Q6-AA-020VST001-E33-2018,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1430474,1,
liconsa sa de cv,COMPRAVENTA DE 800 T.M. DE LECHE ENTERA EN POLVO FORTIFICADA ORIGINARIA DE ARGENTINA 4 250.00 US T.M.,Compra de leche,3400000,MXN,3400000,05/12/12,2012,SOCIEDAD ANONIMA LA SIBILA,OCDS-0UD2Q6-CEX/2017/2011,direct,,,
liconsa sa de cv,CONTRATACION ABIERTA DEL SERVICIO DE TRANSPORTE DE LECHE EN POLVO 2016,Transporte,3396900,MXN,3396900,31/01/2016,2016,TRANSPORTES ESDO S.A DE C.V,OCDS-0UD2Q6-LA-020VST024-N1-2013,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=763784,1,
liconsa sa de cv,TRANSPORTE Y DISTRIBUCION DE LECHE UHT,Transporte,3396900,MXN,3396900,01/01/2016,2016,TRANSPORTES ESDO S.A DE C.V,OCDS-0UD2Q6-PST/1123/2016,open,,1,
liconsa sa de cv,TRANSPORTE DE LECHE FRESCA,Transporte,3391358,MXN,3391358,28/02/2013,2013,"COMERCIALIZADORA Y EDIFICADORA LIBRA, S.A. de C.V.",OCDS-0UD2Q6-LA-020VST001-N19-2013,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=216317,1,
liconsa sa de cv,CONTRATO DE PROMOTORIA,Publicidad,3365904.25,MXN,3365904.25,02/04/2013,2013,"PAYROLING CORPORATION, S.A. de C.V.",OCDS-0UD2Q6-CADQ/2598/2015,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=231107,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA,Compra de leche,3364000,MXN,3364000,05/01/2015,2015,DISTRIBUIDORA INDUSTRIAL ZARAGOZA S.A. DE C.V.,OCDS-0UD2Q6-CADQ/2598/2015,direct,,1,
liconsa sa de cv,"CONTRATACIÓN ABIERTA DEL SERVICIO DE TRANSPORTE Y DISTRIBUCION DE LECHE EN POLVO, UHT Y SUPLEMENTO ALIMENTICIO",Transporte,3359380,MXN,3359380,28/02/2018,2018,COMPAÑÍA LOGISTICA GUENDU LINE S.A. DE C.V.,OCDS-0UD2Q6-LA-020VST001-E2-2018,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1370619,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,3338682.5,MXN,3338682.5,10/06/2015,2015,CENTRO DE ACOPIO DE PALMA SOLA,OCDS-0UD2Q6-CADQ/712/2016,direct,,1,
liconsa sa de cv,"CONTRATACION ABIERTA DEL SERVICIO DE TRANSPORTE Y DISTRIBUCION DE LECHE EN POLVO, UHT Y SUPLEMENTO ALIMENTICIO",Transporte,3335780,MXN,3335780,09/02/2017,2017,COMPAÑÍA LOGISTICA GUENDU LINE S.A. DE C.V.,OCDS-0UD2Q6-LA-020VST001-E2-2017,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1048954,1,
liconsa sa de cv,CONTRATACION ABIERTA DEL SERVICIO DE TRANSPORTE Y DISTIBUCION DE LECHE EN POLVO,Transporte,3335009,MXN,3335009,27/02/2017,2017,TRANSPORTES UNIDOS PEREZ S.A. DE C.V.,OCDS-0UD2Q6-AA-020VST001-E22-2017,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1116540,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,3312000,MXN,3312000,31/12/2014,2014,CENTRO DE ACOPIO DE PIEDRAS NEGRAS,OCDS-0UD2Q6-CADQ/1147/2015,direct,,1,
liconsa sa de cv,Convenio Modificatorio,Otros,3307837.25,MXN,3307837.25,31/12/2017,2017,"TRANSPORTES BIBI ESPECIALIZADOS EN LACTEOS, S.A. de C.V.",OCDS-0UD2Q6-AA-020VST019-E4-2017,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1086068,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA,Compra de leche,3300000,MXN,3300000,08/05/2015,2015,AGRO LECHERA ALTEÑA S.A. DE C.V.,OCDS-0UD2Q6-CADQ/3263/2013,direct,,1,
liconsa sa de cv,Prórroga al Servicio de Transporte y Distribución de Leche líquida y en polvo a puntos de venta 10-TLA-L-AD-18,Transporte,3271184.72,MXN,3271184.72,01/01/19,2019,"TRANSPORTES TRANASA, S.A. de C.V.",AA-020VST001-E21-2018,direct,,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,3261000,MXN,3261000,31/12/2014,2014,CENTRO DE ACOPIO DE LA JOYA,OCDS-0UD2Q6-CADQ/1146/2015,direct,,1,
liconsa sa de cv,TRANSPORTE DE LECHE EN POLVO (MATERIA PRIMA) DE LOS ALMACENES A PLANTAS INDUSTRIALES,Transporte,3259569,MXN,3259569.25,16/04/19,2019,COMPAÑÍA LOGISTICA GUENDU LINE S.A. DE C.V.,LA-020VST001-E13-2019,open,,1,
liconsa sa de cv,RECOLECCION Y TRANSPORTE DE LECHE FRESCA A CENTROS DE ACOPIO,Transporte,3256387,MXN,3256387,02/01/2014,2014,CARLOS JAVIER CASTILLO CAMPOS,OCDS-0UD2Q6-PST/1834/2014,open,,1,
liconsa sa de cv,SERVICIO TRANSPORTE DE LECHE FRESCA FRIA,Transporte,3256387,MXN,3256387,28/02/2014,2014,CARLOS JAVIER CASTILLO CAMPOS,OCDS-0UD2Q6-LA-020VST024-N1-2014,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=363814,1,
liconsa sa de cv,CONTRATACION ABIERTA DEL SERVICIO DE TRANSPORTE DE LECHE EN POLVO 2016,Transporte,3228550,MXN,3228550,31/01/2016,2016,COMPAÑÍA LOGISTICA GUENDU LINE S.A. DE C.V.,OCDS-0UD2Q6-LA-020VST001-N2-2016,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=763784,1,
liconsa sa de cv,TRANSPORTE Y DISTRIBUCION DE LECHE EN POLVO,Transporte,3228500,MXN,3228500,01/01/2016,2016,COMPAÑÍA LOGISTICA GUENDU LINE S.A. DE C.V.,OCDS-0UD2Q6-PST/1130/2016,open,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA,Compra de leche,3220000,MXN,3220000,04/01/2014,2014,MARTIN JIMENEZ MIRANDA,OCDS-0UD2Q6-CADQ/2545/2014,direct,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA,Compra de leche,3206000,MXN,3206000,31/12/2014,2014,VICTOR JOSE RAMIREZ ALVAREZ,OCDS-0UD2Q6-CADQ/73/2015,direct,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA,Compra de leche,3206000,MXN,3206000,31/12/2014,2014,CREMERIA COVADONGA S.A. DE C.V.,OCDS-0UD2Q6-CADQ/72/2015,direct,,1,
liconsa sa de cv,CONTRATACION ABIERTA DEL SERVICIO DE TRANSPORTE Y DISTIBUCION DE LECHE EN POLVO,Transporte,3204977,MXN,3204977,27/02/2017,2017,TRANSPORTES UNIDOS PEREZ S.A. DE C.V.,OCDS-0UD2Q6-AA-020VST001-E22-2017,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1116540,1,
liconsa sa de cv,"SERVICIO INTEGRAL DE PROMOTORÍA, SUPERVISIÓN Y DISTRIBUCIÓN DE VENTA DE LECHE",Publicidad,3198820,MXN,3198820,22/02/2017,2017,"PEOPLE INC.ORPORATED, S.A. de C.V.",OCDS-0UD2Q6-AA-020VST001-E39-2017,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1098799,1,
liconsa sa de cv,CONTRATACION DEL SERVICIO DE TRANSPORTE Y DISTRIBUCION DE LECHE EN POLVO 2015,Transporte,3197750,MXN,3197750,28/02/2015,2015,COMPAÑÍA LOGISTICA GUENDU LINE S.A. DE C.V.,OCDS-0UD2Q6-LA-020VST001-N1-2015,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=501818,1,
liconsa sa de cv,TRANSPORTE Y DISTRIBUCION DE LECHE UHT,Transporte,3197750,MXN,3197750,02/01/2015,2015,COMPAÑÍA LOGISTICA GUENDU LINE S.A. DE C.V.,OCDS-0UD2Q6-PST/783/2015,open,,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA,Compra de leche,3192000,MXN,3192000,03/10/2015,2015,PRODUCTORES VILLALPANDO S.C. DE R.L. DE C.V.,OCDS-0UD2Q6-CADQ/2015/2015,direct,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE EN POLVO DE IMPORTACION,Compra de leche,3180000,MXN,3180000,08/12/2015,2015,EMPRESA DE COMERCIO EXTERIOR DE COOPERATIVAS LECHERAS S. DE R.L. (LACPOL),OCDS-0UD2Q6-SA-020VST012-I75-2014,direct,,1,
liconsa sa de cv,ADQUISICIÓN DE 1000 TM DE LECHE DESCREMADA EN POLVO CON EL PROVEEDOR LACPOL,Compra de leche,3180000,USD,42135000,23/09/2014,2014,EMPRESA DE COMERCIO EXTERIOR DE COOPERATIVAS LECHERAS S. DE R.L. (LACPOL),OCDS-0UD2Q6-CEX/3873/2014,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=456097,1,
liconsa sa de cv,CONTRATACION ABIERTA DEL SERVICIO DE TRANSPORTE DE LECHE EN POLVO 2016,Transporte,3173000,MXN,3173000,31/01/2016,2016,"MORGAN EXPRESS, S.A. de C.V.",OCDS-0UD2Q6-LA-020VST001-N2-2016,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=763784,1,
liconsa sa de cv,TRANSPORTE Y DISTRIBUCION DE LECHE EN POLVO,Transporte,3173000,MXN,3173000,01/01/2016,2016,"MORGAN EXPRESS, S.A. de C.V.",OCDS-0UD2Q6-PST/1126/2016,open,,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA,Compra de leche,3172000,MXN,3172000,03/01/2015,2015,QUESERIA SUPER FINOS S.A. DE C.V.,OCDS-0UD2Q6-CADQ/2769/2015,direct,,1,
liconsa sa de cv,RECOLECCIÓN Y TRANSPORTE DE LECHE FRESCA,Transporte,3138218.25,MXN,3138218.25,08/03/2017,2017,HECTOR QUINTANILLA MONTES,OCDS-0UD2Q6-LA-020VST008-E5-2017,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1070629,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,3134000,MXN,3134000,03/01/2015,2015,CENTRO DE ACOPIO DE COLON,OCDS-0UD2Q6-CADQ/2041/2015,direct,,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,3131000,MXN,3131000,31/12/2014,2014,CENTRO DE ACOPIO DE SAHUAYO,OCDS-0UD2Q6-CADQ/1378/2015,direct,,1,
liconsa sa de cv,CONTRATACIÓN ABIERTA DEL SERVICIO DE TRANSPORTE Y DISTRIBUCION DE LECHE LIQUIDA Y POLVO A PUNTOS DE VENTA,Transporte,3119769.5,MXN,3119769.5,31/12/2017,2017,"TRANSPORTES TRANASA, S.A. de C.V.",OCDS-0UD2Q6-AA-020VST001-E13-2017,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1134714,1,
liconsa sa de cv,CONTRATACIÓN DEL SERVICIO DE TRANSPORTES Y DISTRIBUCIÓN DE LECHE EN POLVO Y/O COMPLEMENTO ALIMENTICIO Y LECHE UHT,Transporte,3119000,MXN,3119000,28/02/2013,2013,GUSTAVO GARCIA RAMIREZ,OCDS-0UD2Q6-LA-020VST001-N13-2013,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=220841,1,
liconsa sa de cv,SERVICIO DE TRANSPORTE Y DISTRIBUCION DE LECHE EN POLVO,Transporte,3095210,MXN,3095210,02/01/2016,2016,TRANSPORTES EHL DEL CENTRO S.A DE C.V.,OCDS-0UD2Q6-PST/4315/2011,open,,1,
