contracts/awardID,_nomenclatura,tender/tenderPeriod/startDate,buyer/name,tender/description,tender/numberOfBidders,tender/value/currency,planning/budget/estimatedValue,contracts/contractingRegime/name,contracts/items/classification/scheme,tender/procurementMethod,_contracts/id/additionalInformation,contracts/value/amount,entidad_contratante,awards/suppliers/name,ruc,contracts/description,contracts/value/currency,contracts/value/amount/original,contracts/period/startDate,contracts/contractingNumber
433166,AS-SM-1-2018-MDM/CS-1,2018-03-14,MUNICIPALIDAD DISTRITAL DE MOROCOCHA,ADQUISICION DE ALIMENTOS PARA EL PROGRAMA DEL VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE MOROCOCHA PARA EL EJERCICIO PRESUPUESTAL 2018,1,PEN,"117022,32",Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"116856,00",MUNICIPALIDAD DISTRITAL DE MOROCOCHA,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,leche evaporada entera tarros de 410 gr. gloria,PEN,"66960,00",04/04/2018,44
336905,AS-SM-1-2017-CS-MDMM-1,2017-02-03,MUNICIPALIDAD DISTRITAL DE MAGDALENA DEL MAR,PRODUCTOS QUE COMPONEN LA RACIÓN ALIMENTICIA DE LOS BENEFICIARIOS DEL PROGRAMA VASO DE LECHE,1,PEN,NA,Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"103109,70",MUNICIPALIDAD DISTRITAL DE MAGDALENA DEL MAR,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,ADQUISICION DE PRODUCTOS QUE COMPONEN LA RACIÓN ALIMENTICIA DE LOS BENEFICIARIOS DEL PROGRAMA VASO DE LECHE,PEN,"103109,70",16/03/2017,CONTRATO ADJUDICACION SIMPLIFICADA N° 001-2017-DS-MDMM
339112,LP-SM-1-2017-MPCI/CS-1,2017-02-14,MUNICIPALIDAD PROVINCIAL DE EL COLLAO - ILAVE,ADQUISICION DE INSUMOS  (LECHE EVAPORADA ENTERA DE 410 GR)PARA EL PROGRAMA VASO DE LECHE DE LA MUNICIPALIDAD PROVINCIAL DE EL COLLAO - ILAVE,1,PEN,NA,Ley N° 30225 - Ley de Contrataciones del Estado,bien,Licitación Pública,Sin Modalidad,"526147,00",MUNICIPALIDAD PROVINCIAL DE EL COLLAO - ILAVE,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,ADQUISICION DE INSUMOS (LECHE EVAPORADA) PARA EL PROGRAMA VASO DE LECHE,PEN,"526147,00",05/04/2017,007-2017-MPCI
339425,AS-SM-2-2017-CS-MDM-1,2017-02-15,MUNICIPALIDAD DISTRITAL DE MALA,SUMINISTRO DE BIENES ALIMENTICIOS PARA ATENDER EL PROGRAMA VASO DE LECHE PERIODO REGULAR 2017,1,PEN,NA,Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"218353,80",MUNICIPALIDAD DISTRITAL DE MALA,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,"SUMINISTRO DE BIENES ALIMENTICIOS PARA ATENDER EL PROGRAMA VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE MALA, PERIODO REGULAR 2017- LECHE EVAPORADA ENTERA EN TARRO DE 410 GR",PEN,"120523,80",28/03/2017,2
338729,AS-SM-1-2017-MDP/CS-1,2017-02-20,MUNICIPALIDAD DISTRITAL DE PATIVILCA,CONTRATACION DE SUMINISTROS DE PRODUCTOS PARA EL PROGRAMA DEL VASO DE LECHE  2017,1,PEN,NA,Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"180540,00",MUNICIPALIDAD DISTRITAL DE PATIVILCA,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,CONTRATACION DE SUMINISTROS DE PRODUCTOS PARA EL PROGRAMA DEL VASO DE LECHE 2017,PEN,"93330,00",11/04/2017,002-2017-MDP
339866,AS-SM-1-2017-MPCH-1,2017-02-22,MUNICIPALIDAD PROVINCIAL DE CHUPACA,CONTRATACIÓN DEL SUMINISTRO DE PRODUCTOS ALIMENTICIOS PARA EL PROGRAMA DEL VASO DE LECHE 2017,1,PEN,NA,Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"282593,52",MUNICIPALIDAD PROVINCIAL DE CHUPACA,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,CONTRATO DE BIENES Nº 037-2017-MPCH,PEN,"165744,00",07/04/2017,037-2017-MPCH
342099,AS-SM-8-2017-CS/MM-1,2017-02-23,MUNICIPALIDAD DISTRITAL DE MIRAFLORES - LIMA,SUMINISTRO DE INSUMOS PARA EL PROGRAMA DEL VASO DE LECHE PARA LA MUNICIPALIDAD DE MIRAFLORES,1,PEN,NA,Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"115997,27",MUNICIPALIDAD DISTRITAL DE MIRAFLORES - LIMA,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,SUMINISTRO DE INSUMOS PARA EL PROGRAMA DEL VASO DE LECHE PARA LA MUNICIPALIDAD DE MIRAFLORES,NA,"71232,75",29/03/2017,020-2017
342427,AS-SM-1-2017-MDSPC-1,2017-02-28,MUNICIPALIDAD DISTRITAL DE SAN PEDRO DE CAJAS,CONTRATACION DE BIENES PARA LA ADQUISICIÓN DE PRODUCTOS ALIMENTICIOS PARA EL PROGRAMA SOCIAL VASO DE LECHE-2017,1,PEN,NA,Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"170812,48",MUNICIPALIDAD DISTRITAL DE SAN PEDRO DE CAJAS,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,ADQUISICIÓN DE PRODUCTOS ALIMENTICIOS PARA EL PROGRAMA SOCIAL VASO DE LECHE-ITEM I LECHE EVAPORADA ENTERA (TARRO X 410 GRAMOS),PEN,"99696,00",04/04/2017,CONTRATO Nº 0033-2017-AL/MDSPC
452931,LP-SM-1-2018-CS/MDCH-1,2018-06-15,MUNICIPALIDAD DISTRITAL DE CHACLACAYO,ADQUISICIÓN DE LECHE EVAPORADA ESTERILIZADA EN BOLSA DE 410 GRS Y HOJUELAS DE CEREALES CON SOYA PRE COCIDAS ENRIQUECIDAS CON VITAMINAS Y MINERALES EN BOLSAS DE 500 GRS PARA EL PROGRAMA DE VASO DE LECHE DE LA MUNICIPALIDAD DE CHACLACAYO,1,PEN,"1484279,15",Ley N° 30225 - Ley de Contrataciones del Estado,bien,Licitación Pública,Sin Modalidad,"1484279,15",MUNICIPALIDAD DISTRITAL DE CHACLACAYO,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,ADQUISICION DE INSUMOS (LECHE Y HOJUELAS) PARA EL PROGRAMA DEL VASO DE LECHE DE LA MUNICIPALIDAD DE CHACLACAYO,PEN,"1484279,15",04/09/2018,N° 005-2018/MDCH
453071,LP-SM-1-2018-CS-PVL/MPT-1,2018-06-18,MUNICIPALIDAD PROVINCIAL DE TALARA - PARIÑAS,Leche Evaporada Entera para el Programas de Vaso de Leche ano 2018,1,PEN,"603187,72",Ley N° 30225 - Ley de Contrataciones del Estado,bien,Licitación Pública,Sin Modalidad,"603187,72",MUNICIPALIDAD PROVINCIAL DE TALARA - PARIÑAS,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,Leche Evaporada Entera para el Programas de Vaso de Leche ano 2018,PEN,"603187,72",09/08/2018,009-08-2018-MPT
453169,LP-SM-2-2018-MDT/CS-1,2018-06-15,MUNICIPALIDAD DISTRITAL DE EL TAMBO,ADQUISICIÓN DE ALIMENTOS  PARA EL PROGRAMA VASO DE LECHE  AÑO 2018,1,PEN,"1343871,00",Ley N° 30225 - Ley de Contrataciones del Estado,bien,Licitación Pública,Sin Modalidad,"1340694,00",MUNICIPALIDAD DISTRITAL DE EL TAMBO,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,ADQUISICIÓN DE ALIMENTOS PARA EL PROGRAMA VASO DE LECHE AÑO 2018,PEN,"737064,00",13/09/2018,CONTRATO N° 15-2018-MDT/GM
453174,AS-SM-3-2018-CS/MDY/HVCA-1,2018-06-15,MUNICIPALIDAD DISTRITAL DE YAULI - HUANCAVELICA,ADQUISICIÓN COMPLEMENTARIA DE LECHE EVAPORADA ENTERA DE 400 410 GRAMOS PARA EL PROGRAMA VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE YAULI HUANCAVELICA CORRESPONDIENTE AL EJERCICIO FISCAL 2018,1,PEN,"102611,34",Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"102611,34",MUNICIPALIDAD DISTRITAL DE YAULI - HUANCAVELICA,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,ADQUISICIÓN COMPLEMENTARIA DE LECHE EVAPORADA ENTERA DE 400 410 GRAMOS PARA EL PROGRAMA VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE YAULI HUANCAVELICA CORRESPONDIENTE AL EJERCICIO FISCAL 2018,PEN,"102611,34",08/08/2018,012-2018/MDY/HVCA
443169,AS-SM-4-2018-MPH/CS-1,2018-05-10,MUNICIPALIDAD PROVINCIAL DE HUANTA,ADQUISISCION DE ALIMENTOS PARA EL PROGRAMA VASO DE LECHE CORRESPONDIENTE AL AÑO FISCAL 2018,1,PEN,"347631,00",Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"347631,00",MUNICIPALIDAD PROVINCIAL DE HUANTA,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,ADQUISISCION DE ALIMENTOS PARA EL PROGRAMA VASO DE LECHE CORRESPONDIENTE AL AÑO FISCAL 2018,PEN,"184680,00",12/06/2018,N°005-2018-MPH-UL
446591,AS-SM-1-2018-MPH-1,2018-05-16,MUNICIPALIDAD PROVINCIAL DE HUANCANE,SUMINISTRO DE LECHE EVAPORADA ENTERA DE 410 GR. PARA EL PROGRAMA VASO DE LECHE,1,PEN,"293641,92",Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"293641,92",MUNICIPALIDAD PROVINCIAL DE HUANCANE,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,SUMINISTRO DE LECHE EVAPORADA ENTERA DE 410 GR. PARA EL PROGRAMA VASO DE LECHE,PEN,"293641,92",04/07/2018,AS 1-2018
449473,AS-SM-5-2018-MDC/CS-1,2018-05-30,MUNICIPALIDAD DISTRITAL DE CIENEGUILLA,ADQUISICION DE PRODUCTOS PARA EL PROGRAMA DE VASO DE LECHE DE LA MUNICIPALIDAD DE CIENEGUILLA,1,PEN,"146985,30",Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"33642,00",MUNICIPALIDAD DISTRITAL DE CIENEGUILLA,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,ADQUISICION DE PRODUCTOS PARA EL PROGRAMA DE VASO DE LECHE DE LA MUNICIPALIDAD DE CIENEGUILLA,PEN,"33642,00",19/07/2018,010-2018-MDC
447513,AS-SM-4-2018-MPR/CS.-1,2018-05-23,MUNICIPALIDAD PROVINCIAL DE RECUAY,LECHE EVAPORADA ENTERA X 410 grs. PROGRAMA VASO DE LECHE 2018,1,PEN,"41363,20",Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"41363,20",MUNICIPALIDAD PROVINCIAL DE RECUAY,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,CONTRATO DE SUMINISTRO DE LECHE EVAPORADA ENTERA,PEN,"41363,20",11/07/2018,4
446705,LP-SM-2-2018-MPS-CS-1,2018-05-18,MUNICIPALIDAD PROVINCIAL DE SANTA - CHIMBOTE,"ADQUISICION DE LECHE EVAPORADA ENTERA X 410 GR PARA EL PROGRAMA DEL VASO DE LECHE DE LA MUNICIPALIDAD PROVINCIAL DEL SANTA, ANCASH.",1,PEN,"512430,00",Ley N° 30225 - Ley de Contrataciones del Estado,bien,Licitación Pública,Sin Modalidad,"512430,00",MUNICIPALIDAD PROVINCIAL DE SANTA - CHIMBOTE,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,"ADQUISICION DE LECHE EVAPORADA ENTERA X 410 GR PARA EL PROGRAMA DEL VASO DE LECHE DE LA MUNICIPALIDAD PROVINCIAL DEL SANTA, ANCASH",PEN,"512430,00",23/08/2018,40
448667,AS-SM-8-2018-MDL-CS-1,2018-05-28,MUNICIPALIDAD DISTRITAL DE LINCE,ADQUISICION DE PRODUCTOS PARA EL PROGRAMA  VASO DE LECHE,1,PEN,"187384,16",Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"187384,16",MUNICIPALIDAD DISTRITAL DE LINCE,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,ADQUISICION DE PRODUCTOS PARA EL PROGRAMA VASO DE LECHE,PEN,"187384,16",27/06/2018,CONTRATO 15
446307,AS-SM-14-2018-MDI-CS-1,2018-05-17,MUNICIPALIDAD DISTRITAL DE INDEPENDENCIA - HUARAZ,ADQUISICION DE BIENES: ADQUISICION DE LECHE EVAPORADA TARROS DE 410 GRAMOS PARA EL PROGRAMA DE VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE INDEPENDENCIA PARA EL AÑO 2018.,1,PEN,"323586,61",Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"323484,88",MUNICIPALIDAD DISTRITAL DE INDEPENDENCIA - HUARAZ,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,ADQUISICION DE BIENES: ADQUISICION DE LECHE EVAPORADA TARROS DE 410 GRAMOS PARA EL PROGRAMA DE VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE INDEPENDENCIA PARA EL AÑO 2018.,PEN,"323484,88",26/06/2018,20
445086,AS-SM-2-2018-MDCH/CSPVL-1,2018-05-11,MUNICIPALIDAD DISTRITAL DE CHILCA - HUANCAYO,ADQUISICIÓN DE LECHE EVAPORADA ENTERA PARA LOS BENEFICIARIOS DEL PVL DE LA MDCH,1,PEN,"384336,80",Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"384238,80",MUNICIPALIDAD DISTRITAL DE CHILCA - HUANCAYO,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,CONTRATO N°005-2018-MDCH/GA,PEN,"384238,80",31/05/2018,5
321191,LP-SM-4-2016-MDB/CS-1,2016-12-07,MUNICIPALIDAD DISTRITAL DE BELLAVISTA - PROV. CALLAO,CONTRATACION DEL SUMINISTRO DE INSUMOS ALIMENTICIOS PARA EL PROGRAMA DEL VASO DE LECHE-2017,1,PEN,NA,Ley N° 30225 - Ley de Contrataciones del Estado,bien,Licitación Pública,Sin Modalidad,"486580,62",MUNICIPALIDAD DISTRITAL DE BELLAVISTA - PROV. CALLAO,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,CONTRATACION DEL SUMINISTRO DE INSUMOS ALIMENTICIOS PARA EL PROGRAMA DEL VASO DE LECHE-2017,NA,"486580,62",28/02/2017,001-2016
326176,LP-SM-7-2016-MPSC.-1,2016-12-23,MUNICIPALIDAD PROVINCIAL DE SANCHEZ CARRION - HUAMACHUCO,ADQUISICION DE PRODUCTOS PARA EL PROGRAMA VASO DE LECHE QUE ADMINISTRA LA MPSC 2017,1,PEN,NA,Ley N° 30225 - Ley de Contrataciones del Estado,bien,Licitación Pública,Sin Modalidad,"665992,80",MUNICIPALIDAD PROVINCIAL DE SANCHEZ CARRION - HUAMACHUCO,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,ADQUISICION DE PRODUCTOS PARA EL PROGRAMA VASO DE LECHE QUE ADMINISTRA LA MPSC 2017,PEN,"403632,00",21/03/2017,DE BIENES NRO 002-2017-MPSC
327161,LP-SM-6-2016-MDP/CS-1,2016-12-29,MUNICIPALIDAD DISTRITAL DE PACHACAMAC,CONTRATACION DEL SUMINISTRO DE BIENES ADQUISICION DE INSUMOS ALIMENTICIOS PARA EL PROGRAMA DE VASO DE LECHE PARA EL A¥O 2017,1,PEN,NA,Ley N° 30225 - Ley de Contrataciones del Estado,bien,Licitación Pública,Sin Modalidad,"930576,24",MUNICIPALIDAD DISTRITAL DE PACHACAMAC,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,CONTRATACION DEL SUMINISTRO DE BIENES ADQUISICION DE INSUMOS ALIMENTICIOS PARA EL PROGRAMA DE VASO DE LECHE PARA EL A¥O 2017,NA,"930576,24",01/03/2017,004-2017-MDP/GAF
323829,LP-SM-1-2016-CS/MDC-1,2016-12-16,MUNICIPALIDAD DISTRITAL DE COMAS - LIMA,ADQUISICION DE INSUMOS ALIMENTICIOS  PARA EL PROGRAMA DE VASO DE LECHE DE LA MUNICIPALIDAD DE COMAS,1,PEN,NA,Ley N° 30225 - Ley de Contrataciones del Estado,bien,Licitación Pública,Sin Modalidad,"24717093,49",MUNICIPALIDAD DISTRITAL DE COMAS - LIMA,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,ADQUISICION DE INSUMOS ALIMENTICIOS PARA EL PROGRAMA DE VASO DE LECHE DE LA MUNICIPALIDAD DE COMAS,PEN,"24717093,49",09/03/2017,008-2017
335557,LP-SM-2-2017-CS/MDLP-1,2017-01-27,MUNICIPALIDAD DISTRITAL DE LA PERLA,ADQUISICIONES DE INSUMOS PARA EL PROGRAMA VASO DE LECHE PERIODO 2017 - 2018,1,PEN,NA,Ley N° 30225 - Ley de Contrataciones del Estado,bien,Licitación Pública,Sin Modalidad,"968841,30",MUNICIPALIDAD DISTRITAL DE LA PERLA,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,ADQUISICIÓN DE INSUMOS PARA EL PROGRAMA DEL VASO DE LECHE (PVL) DE LA MUNICIPALIDAD DISTRITAL DE LA PERLA - PERIODO 2017-2018,PEN,"968841,30",16/03/2017,01-2017-PS-MDLP
480414,LP-SM-2-2018-MDJLO/CS-1,2018-10-01,MUNICIPALIDAD DISTRITAL DE JOSE LEONARDO ORTIZ,ADQUISICIÓN DE PRODUCTOS ALIMENTICIOS PARA EL PROGRAMA DEL VASO DE LECHE AÑO 2018 DE LA MUNICIPALIDAD DISTRITAL DE JOSÉ LEONARDO ORTÍZ.,1,PEN,"1350255,95",Ley N° 30225 - Ley de Contrataciones del Estado,bien,Licitación Pública,Sin Modalidad,"545763,95",MUNICIPALIDAD DISTRITAL DE JOSE LEONARDO ORTIZ,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,"LICITACIÓN PÚBLICA Nº 002-2018-MDJLO/CS  PRIMERA CONVOCATORIA, para la contratación de ADQUISICIÓN DE PRODUCTOS ALIMENTICIOS PARA EL PROGRAMA DEL VASO DE LECHE 2018 DE LA MUNICIPALIDAD DISTRITAL DE JOSE LEONARDO ORTIZ  ITEM II: LECHE EVAPORADA ENTERA DE 410 GR",PEN,"545763,95",22/11/2018,N°01-2018-MDJLO/GM
470937,AS-SM-10-2018-CSPVL-MDU-1,2018-08-27,MUNICIPALIDAD DISTRITAL DE UMARI,ADQUISICION ADICIONAL DE INSUMOS PROGRAMA DEL VASO DE LECHE AÑO 2018  CONFORME AL DECRETO SUPREMO N°052-2018-,1,PEN,"83967,00",Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"83967,00",MUNICIPALIDAD DISTRITAL DE UMARI,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,ADQUISICION ADICIONAL DE INSUMOS PROGRAMA DEL VASO DE LECHE AÑO 2018 CONFORME AL DECRETO SUPREMO N°052-2018-,PEN,"38400,00",23/10/2018,S/N
465519,AS-SM-60-2018-SL/MSI-1,2018-08-08,MUNICIPALIDAD DISTRITAL DE SAN ISIDRO - LIMA,ADQUISICIÓN DE LECHE EVAPORADA ENTERA PARA EL PROGRAMA DEL VASO DE LECHE,1,PEN,"64143,45",Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"64143,45",MUNICIPALIDAD DISTRITAL DE SAN ISIDRO - LIMA,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,ADQUISICIÓN DE LECHE EVAPORADA,PEN,"64143,45",10/09/2018,85
492721,AS-SM-15-2018-MPA-CS-1,2018-11-14,MUNICIPALIDAD PROVINCIAL DE AYABACA,"CONTRATACIÓN DE SUMINISTRO DE BIENES""ADQUISICION DE LECHE EVAPORADA ENTERA PARA EL PROGRAMA VASO DE LECHE""",1,PEN,"99715,20",Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"99715,20",MUNICIPALIDAD PROVINCIAL DE AYABACA,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,CONTRATACION DE SUMINISTRO DE BIENESADQUISICION DE LECHE EVAPORADA ENTERA PARA EL PROGRAMA VASO DE LECHE,PEN,"99715,20",27/12/2018,019-2018-MPA-ADM-B:ADQUISICION DE BIENES
