contracts/id,buyer/type,buyer/type/level,buyer/name,buyer/name/subname,NOG CONCURSO,contracts/description,tender/procurementMethod,SUB MODALIDAD,awards/suppliers/id,awards/suppliers/name,contracts/value/amount,tender/tenderPeriod/startDate,tender/tenderPeriod/startDate/month,tender/tenderPeriod/startDate/year,contracts/period/startDate,awards/date,awards/date/month,contracts/period/startDate/Year,contracts/items/classification/scheme,tender/status,tender/tenderPeriod/endDate,tender/tenderPeriod/endDate/month,tender/tenderPeriod/endDate/year,FECHA CAMBIO ESTATUS
87853,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,HOSPITAL NACIONAL DOCTOR RODOLFO ROBLES,7011067,"SUMINISTRO DE AZUCAR, ARROZ PRECOCIDO, LECHE Y  PASTA SPAGUETTI  PARA EL HOSPITAL DE ESPECIALIDADES RODOLFO ROBLES DE QUETZALTENANGO.<br />",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,5228573,"VELASQUEZ,ZAPETA,SON,ANA,",7952000,12-10-2017,Octubre,2017,23-10-2017,23-10-2017,Octubre,2017,Alimentos y semillas|,Terminado adjudicado,16-10-2017,Octubre,2017,NA
87910,Fideicomisos y otras entidades,"ONG's, patronatos, comités, asociaciones y fundaciones",ORGANIZACION CRISTIANA DE BENEFICIO SOCIAL ESPERANZA DE VIDA ONG,ESPERANZA DE VIDA,7011709,"ADQUISICIÓN DE LECHE ENTERA EN POLVO EN BOLSA DE 360 GRAMOS PARA EL CONSUMO DE NIÑOS, DURANTE EL PERIODO DE OCTUBRE A DICIEMBRE 2017.",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,91715385,"TECNO SUMINISTROS, SOCIEDAD ANONIMA",88775000,18-10-2017,Octubre,2017,27-10-2017,27-10-2017,Octubre,2017,Alimentos y semillas|,Terminado adjudicado,23-10-2017,Octubre,2017,NA
87988,Fideicomisos y otras entidades,"ONG's, patronatos, comités, asociaciones y fundaciones",ORGANIZACION CRISTIANA DE BENEFICIO SOCIAL ESPERANZA DE VIDA ONG,ESPERANZA DE VIDA,7012780,"ADQUISICION DE LECHE ENTERA EN POLVO EN BOLSA DE 2200 GRAMOS PARA EL CONSUMO DE NIÑOS, DURANTE EL PERIODO DE OCTUBRE A DICEIMBRE 2017",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,91715385,"TECNO SUMINISTROS, SOCIEDAD ANONIMA",87750000,18-10-2017,Octubre,2017,27-10-2017,27-10-2017,Octubre,2017,Alimentos y semillas|,Terminado adjudicado,23-10-2017,Octubre,2017,NA
89075,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DR. JUAN JOSE AREVALO BERMEJO,7028962,EVENTO 213-17 LACTEOS MES DE NOVIEMBRE,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,3410439,"PADILLA,CRUZ,,LESVIA,HAYDEE",7308930,17-10-2017,Octubre,2017,26-10-2017,26-10-2017,Octubre,2017,Alimentos y semillas|,Terminado adjudicado,19-10-2017,Octubre,2017,NA
89256,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL GENERAL DE ENFERMEDADES,7031572,"EVENTO 6879/2017 CODIGO IGSS 256 FORMULA SEMIELEMENTAL SIN LACTOSA CON O SIN SABOR POLVO BOTE 400-1,000 G.",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,671517,ABBOTT LABORATORIOS SOCIEDAD ANONIMA,25928570,17-10-2017,Octubre,2017,23-10-2017,23-10-2017,Octubre,2017,Alimentos y semillas|Salud e insumos hospitalarios|,Terminado adjudicado,19-10-2017,Octubre,2017,NA
89388,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL GENERAL DE ACCIDENTES CEIBAL,7033567,SUMINISTRO DE LACTEOS CORRESPONDIENTE AL MES DE NOVIEMBRE 2017,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,710605K,"RAMIREZ,LEMUS,,ELIOT,UVALDO",18651030,17-10-2017,Octubre,2017,26-10-2017,26-10-2017,Octubre,2017,Alimentos y semillas|,Terminado adjudicado,19-10-2017,Octubre,2017,NA
89409,Fideicomisos y otras entidades,"ONG's, patronatos, comités, asociaciones y fundaciones","ASOCIACIÓN OBRAS SOCIALES DEL SANTO HERMANO PEDRO, F.F.",CONTABILIDAD GUBERNAMENTAL 01,7033893,ADQUISICIÓN DE LECHE ENTERA EN POLVO,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,23707445,"TRUJILLO,AVILA,DE LEON,NELVY,LUISA",49950000,17-10-2017,Octubre,2017,24-10-2017,24-10-2017,Octubre,2017,Alimentos y semillas|,Terminado adjudicado,19-10-2017,Octubre,2017,NA
89656,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL GENERAL DE ENFERMEDADES,7037783,"EVENTO 6884/2017 CODIGO IGSS 455 FORMULA ESPECIALIZADA PARA NIÑOS POLVO DE 400G-460G. ""DIETA SEMI ELEMENTAL SIN LACTOSA PARA NIÑOS DE 01 A 10 AÑOS""",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,671517,ABBOTT LABORATORIOS SOCIEDAD ANONIMA,80318040,18-10-2017,Octubre,2017,25-10-2017,25-10-2017,Octubre,2017,Alimentos y semillas|Salud e insumos hospitalarios|,Terminado adjudicado,23-10-2017,Octubre,2017,NA
90456,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,HOSPITAL GENERAL SAN JUAN DE DIOS,7049412,FORMULA PARA LACTANTE DE 6 A 12 MESES SUCEDANEA DE LECHE MATERNA CLASE CON LACTOSA PARA HOSPITAL GENERAL SAN JUAN DE DIOS,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,671517,ABBOTT LABORATORIOS SOCIEDAD ANONIMA,33933350,19-10-2017,Octubre,2017,25-10-2017,25-10-2017,Octubre,2017,Salud e insumos hospitalarios|Alimentos y semillas|,Terminado adjudicado,24-10-2017,Octubre,2017,NA
91373,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL GENERAL DE ACCIDENTES CEIBAL,7062052,"Fórmula semielemental sin lactosa con o sin sabor ,Polvo Bote 400 - 1,000 g.(PUBLICACIÓN CON BASE EN INSTRUCCIONES DE LAS AUTORIDADES SUPERIORES DE LA INSTITUCIÓN, SEGÚN OFICIO CIRCULAR No.166-2017) <br />",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,671517,ABBOTT LABORATORIOS SOCIEDAD ANONIMA,21882140,24-10-2017,Octubre,2017,08-11-2017,08-11-2017,Noviembre,2017,Salud e insumos hospitalarios|,Terminado adjudicado,26-10-2017,Octubre,2017,NA
91612,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL GENERAL DE ENFERMEDADES,7065310,"EVENTO 6969/2017 CODIGO IGSS 455 FORMULA ESPECIALIZADA PARA NIÑOS POLVO DE 400G-460G. ""DIETA SEMI ELEMENTAL SIN LACTOSA PARA NIÑOS DE 01 A 10 AÑOS""",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,671517,ABBOTT LABORATORIOS SOCIEDAD ANONIMA,80318040,24-10-2017,Octubre,2017,27-10-2017,27-10-2017,Octubre,2017,Alimentos y semillas|Salud e insumos hospitalarios|,Terminado adjudicado,26-10-2017,Octubre,2017,NA
92527,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,HOSPITAL GENERAL SAN JUAN DE DIOS,7079125,FORMULA PARA PERSONAS CON PERDIDA DE PESO INVOLUNTARIO CLASE SIN LACTOSA COMPOSICION ALTA EN PROTEINA Y BAJA EN PARA HOSPITAL GENERAL SAN JUAN DE DIOS,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,671517,ABBOTT LABORATORIOS SOCIEDAD ANONIMA,5.40E+07,26-10-2017,Octubre,2017,31-10-2017,31-10-2017,Octubre,2017,Alimentos y semillas|Salud e insumos hospitalarios|,Terminado adjudicado,30-10-2017,Octubre,2017,NA
93297,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,HOSPITAL GENERAL SAN JUAN DE DIOS,7090765,"Galactosa, tamizaje neonatal Área: Inmunología; Metodología: Ensayo fluorométrico; Reactivo: Si; Uso: Diagnóstico laboratorio;<br />",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,953040,"MERCK, SOCIEDAD ANONIMA",86016000,27-10-2017,Octubre,2017,03-11-2017,03-11-2017,Noviembre,2017,Salud e insumos hospitalarios|,Terminado adjudicado,31-10-2017,Octubre,2017,NA
93815,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,HOSPITAL GENERAL SAN JUAN DE DIOS,7098723,caldo bilis verde brillante 2% consistencia: granulado; lactosa:10 gramos,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,26654113,LABTRONIC SOCIEDAD ANONIMA,7976000,31-10-2017,Octubre,2017,07-11-2017,07-11-2017,Noviembre,2017,Salud e insumos hospitalarios|,Terminado adjudicado,03-11-2017,Noviembre,2017,NA
95184,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO DE RECREACIÓN DE LOS TRABAJADORES -IRTRA-,HOSTALES,7121105,"Adquisición 9,504 litros de leche semidescremada",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,8156468,"HELADOS DE CENTROAMERICA, SOCIEDAD ANONIMA",76032000,06-11-2017,Noviembre,2017,10-11-2017,10-11-2017,Noviembre,2017,Alimentos y semillas|,Terminado adjudicado,08-11-2017,Noviembre,2017,NA
95483,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DE GINECO OBSTETRICIA,7126115,SUMINISTROS DE PRODUCTOS LACTEOS,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,710605K,"RAMIREZ,LEMUS,,ELIOT,UVALDO",15622540,09-11-2017,Noviembre,2017,15-11-2017,15-11-2017,Noviembre,2017,Alimentos y semillas|,Terminado adjudicado,13-11-2017,Noviembre,2017,NA
95741,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO DE RECREACIÓN DE LOS TRABAJADORES -IRTRA-,PARQUE DE DIVERSIONES XETULUL,7129548,"7,020 litros de leche líquida",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,12401633,"AUSTRALIA DAIRY GOODS, SOCIEDAD ANONIMA",55458000,09-11-2017,Noviembre,2017,20-11-2017,20-11-2017,Noviembre,2017,Alimentos y semillas|,Terminado adjudicado,13-11-2017,Noviembre,2017,NA
97397,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DE GINECO OBSTETRICIA,7158394,PEDIDO DE LECHE,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,67364373,"ASESORIA DE PRODUCTOS MEDICOS, SOCIEDAD ANONIMA",6199780,13-11-2017,Noviembre,2017,16-11-2017,16-11-2017,Noviembre,2017,Alimentos y semillas|,Terminado adjudicado,16-11-2017,Noviembre,2017,NA
97676,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,"HOSPITAL DE SALUD MENTAL ""DR. FEDERICO MORA""",7162898,"COMPRA DIRECTA<br />MSPAS No. 2017-MEN-CD75.<br />SUMINISTRO DE AZÚCAR Y LECHE ENTERA EN POLVO.<br />HOSPITAL DE SALUD MENTAL ""DR. FEDERICO MORA""",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,7099061,"ABUGARADE,PINEDA,,FERNANDO,",27200000,13-11-2017,Noviembre,2017,22-11-2017,22-11-2017,Noviembre,2017,Alimentos y semillas|,Terminado adjudicado,20-11-2017,Noviembre,2017,NA
97677,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,"HOSPITAL DE SALUD MENTAL ""DR. FEDERICO MORA""",7162898,"COMPRA DIRECTA<br />MSPAS No. 2017-MEN-CD75.<br />SUMINISTRO DE AZÚCAR Y LECHE ENTERA EN POLVO.<br />HOSPITAL DE SALUD MENTAL ""DR. FEDERICO MORA""",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,91715385,"TECNO SUMINISTROS, SOCIEDAD ANONIMA",18720000,13-11-2017,Noviembre,2017,22-11-2017,22-11-2017,Noviembre,2017,Alimentos y semillas|,Terminado adjudicado,20-11-2017,Noviembre,2017,NA
97891,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,HOSPITAL GENERAL SAN JUAN DE DIOS,7166680,FORMULA PARA NIÑOS DE 1-3 AÑOS CLASE CON LACTOSA CONSISTENCIA POLVO INSTANTÁNEA LATA 900 GRAMOS PARA HOSPITAL GENERAL SAN JUAN DE DIOS,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,7477279,AGENCIA FARMACEUTICA INTERNACIONAL SOCIEDAD ANONIMA,4195800,14-11-2017,Noviembre,2017,17-11-2017,17-11-2017,Noviembre,2017,Alimentos y semillas|Salud e insumos hospitalarios|,Terminado adjudicado,16-11-2017,Noviembre,2017,NA
97983,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DR. JUAN JOSE AREVALO BERMEJO,7168020,EVENTO 261-17 LACTEOS MES DE DICIEMBRE,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,3410439,"PADILLA,CRUZ,,LESVIA,HAYDEE",1580360,14-11-2017,Noviembre,2017,24-11-2017,24-11-2017,Noviembre,2017,Alimentos y semillas|,Terminado adjudicado,16-11-2017,Noviembre,2017,NA
97984,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DR. JUAN JOSE AREVALO BERMEJO,7168020,EVENTO 261-17 LACTEOS MES DE DICIEMBRE,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,710605K,"RAMIREZ,LEMUS,,ELIOT,UVALDO",16025100,14-11-2017,Noviembre,2017,24-11-2017,24-11-2017,Noviembre,2017,Alimentos y semillas|,Terminado adjudicado,16-11-2017,Noviembre,2017,NA
98014,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL GENERAL DE ENFERMEDADES,7168403,EVENTO 7161/2017. CODIGO IGSS S/C SUMINISTRO DE LACTEOS. PAQUETE,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,710605K,"RAMIREZ,LEMUS,,ELIOT,UVALDO",45220980,14-11-2017,Noviembre,2017,21-11-2017,21-11-2017,Noviembre,2017,Alimentos y semillas|,Terminado adjudicado,16-11-2017,Noviembre,2017,NA
98029,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL GENERAL DE ENFERMEDADES,7168594,"EVENTO 7165/2017. CODIGO IGSS S/C SUMINISTRO DE LECHE EN POLVO ENTERA, ENVASE DE 50 DE 55 LIBRAS",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,32337167,"GAMBOA,,,DAVID,",15401790,14-11-2017,Noviembre,2017,20-11-2017,20-11-2017,Noviembre,2017,Alimentos y semillas|,Terminado adjudicado,16-11-2017,Noviembre,2017,NA
99136,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL GENERAL DE ACCIDENTES CEIBAL,7186584,SUMINISTRO DE LACTEOS CORRESPONDIENTE AL CONSUMO DEL MES DE DICIEMBRE 2017.  P15916R,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,710605K,"RAMIREZ,LEMUS,,ELIOT,UVALDO",20339240,16-11-2017,Noviembre,2017,24-11-2017,24-11-2017,Noviembre,2017,Alimentos y semillas|,Terminado adjudicado,21-11-2017,Noviembre,2017,NA
99148,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DE REHABILITACION,7186835,"COMPRA DIRECTA DE FORMULA SEMIELEMENTAL, SIN LACTOSA CON O SIN SABOR, CODIGO IGSS 256  PEDIDO 1750/2017",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,671517,ABBOTT LABORATORIOS SOCIEDAD ANONIMA,31785710,17-11-2017,Noviembre,2017,28-11-2017,28-11-2017,Noviembre,2017,Salud e insumos hospitalarios|Otros tipos de bienes o servicios|,Terminado adjudicado,21-11-2017,Noviembre,2017,NA
100061,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,"CONSULTORIO JUTIAPA, JUTIAPA",7200501,"Alimento a base de proteína de soya y proteína de suero lácteo
<br />Polvo, Lata 400 g",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,671517,ABBOTT LABORATORIOS SOCIEDAD ANONIMA,80357140,20-11-2017,Noviembre,2017,27-11-2017,27-11-2017,Noviembre,2017,Alimentos y semillas|,Terminado adjudicado,22-11-2017,Noviembre,2017,NA
101177,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DE QUETZALTENANGO,7218249,"Fórmula semielemental sin lactosa, con o sin sabor, Polvo bote 400-1000 g<br />",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,671517,ABBOTT LABORATORIOS SOCIEDAD ANONIMA,4767860,24-11-2017,Noviembre,2017,09-12-2017,09-12-2017,Diciembre,2017,Alimentos y semillas|Salud e insumos hospitalarios|,Terminado adjudicado,28-11-2017,Noviembre,2017,NA
101259,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DE QUETZALTENANGO,7220065,"Leche a base de soya sin lactosa, Polvo exclusivamente bote, de 400 g - 460 g<br />",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,671517,ABBOTT LABORATORIOS SOCIEDAD ANONIMA,5305570,24-11-2017,Noviembre,2017,11-12-2017,11-12-2017,Diciembre,2017,Alimentos y semillas|Salud e insumos hospitalarios|,Terminado adjudicado,28-11-2017,Noviembre,2017,NA
101340,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DE GINECO OBSTETRICIA,7221592,"COD. 6917 - EXTRACTOR DE LECHE HUMANA, CON CAMPANA, ÉMBOLO CILÍNDRICO CON ADAPTADOR PARA BIBERÓN. PLÁSTICO, DESCARTABLE.",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,656058K,"EQUIPOS PARA HOSPITALES Y MEDICINAS, SOCIEDAD ANONIMA",6250000,24-11-2017,Noviembre,2017,08-12-2017,08-12-2017,Diciembre,2017,Salud e insumos hospitalarios|,Terminado adjudicado,28-11-2017,Noviembre,2017,NA
103558,Sector Público,"Gobiernos Locales (Municipalidades, Mancomunidades, etc.)","MUNICIPALIDAD DE SAN JOSÉ LA ARADA, CHIQUIMULA",MUNICIPALIDAD DE SAN JOSE LA ARADA,7261705,"ADQUISICIÓN DE 3,500 VASOS DE CAFÉ DE 12 ONZAS CON LECHE Y 3,500 PANES GRANDES DE YEMA, PARA OFRECERLOS A PERSONAS EN INAUGURACION DEL ALRBOL NAVIDEÑO DE SAN JOSE LA ARADA EL DIA 8 DE DICIEMBRE DEL 2017",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,36812501,"RUIZ,PANTALEON,,LESBIA,ELIZABETH",8575000,29-11-2017,Noviembre,2017,07-12-2017,07-12-2017,Diciembre,2017,Alimentos y semillas|,Terminado adjudicado,01-12-2017,Diciembre,2017,NA
104231,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL GENERAL DE ENFERMEDADES,7272286,EVENTO 7741/2017 CODIGO IGSS 455 FORMULA ESPECIALIZADA PARA NIÑOS POLVO DE 400G-460G. ¿DIETA SEMI ELEMENTAL SIN LACTOSA PARA NIÑOS DE  01 A 10 AÑOS¿,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,671517,ABBOTT LABORATORIOS SOCIEDAD ANONIMA,80189730,04-12-2017,Diciembre,2017,21-12-2017,21-12-2017,Diciembre,2017,Alimentos y semillas|Salud e insumos hospitalarios|,Terminado adjudicado,06-12-2017,Diciembre,2017,NA
104538,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL GENERAL DE ENFERMEDADES,7276907,EVENTO 7780/2017 CODIGO IGSS 455 FORMULA ESPECIALIZADA PARA NIÑOS POLVO DE 400G-460G. ¿DIETA SEMI ELEMENTAL SIN LACTOSA PARA NIÑOS DE  01 A 10 AÑOS¿,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,671517,ABBOTT LABORATORIOS SOCIEDAD ANONIMA,80189730,04-12-2017,Diciembre,2017,22-12-2017,22-12-2017,Diciembre,2017,Alimentos y semillas|Salud e insumos hospitalarios|,Terminado adjudicado,07-12-2017,Diciembre,2017,NA
104623,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,HOSPITAL GENERAL SAN JUAN DE DIOS,7278284,LECHE TIPO DESLACTOSADA CONSISTENCIA POLVO BOLSA 400 GRAMOS PARA HOSPITAL GENERAL SAN JUAN DE DIOS,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,23707445,"TRUJILLO,AVILA,DE LEON,NELVY,LUISA",81592500,04-12-2017,Diciembre,2017,06-12-2017,06-12-2017,Diciembre,2017,Alimentos y semillas|,Terminado adjudicado,06-12-2017,Diciembre,2017,NA
104935,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL GENERAL DE ENFERMEDADES,7284209,EVENTO 7815/2017 CODIGO IGSS 455 FORMULA ESPECIALIZADA PARA NIÑOS POLVO DE 400G-460G. ¿DIETA SEMI ELEMENTAL SIN LACTOSA PARA NIÑOS DE  01 A 10 AÑOS¿,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,671517,ABBOTT LABORATORIOS SOCIEDAD ANONIMA,80189730,05-12-2017,Diciembre,2017,27-12-2017,27-12-2017,Diciembre,2017,Alimentos y semillas|Salud e insumos hospitalarios|,Terminado adjudicado,08-12-2017,Diciembre,2017,NA
105220,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DE GINECO OBSTETRICIA,7289189,SUMINISTROS DE PRODUCTOS LACTEOS,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,710605K,"RAMIREZ,LEMUS,,ELIOT,UVALDO",12693210,07-12-2017,Diciembre,2017,14-12-2017,14-12-2017,Diciembre,2017,Alimentos y semillas|,Terminado adjudicado,11-12-2017,Diciembre,2017,NA
105488,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO DE RECREACIÓN DE LOS TRABAJADORES -IRTRA-,HOSTALES,7293313,"Adquisición 9,504 litros de leche semidescremada",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,8156468,"HELADOS DE CENTROAMERICA, SOCIEDAD ANONIMA",76032000,08-12-2017,Diciembre,2017,15-12-2017,15-12-2017,Diciembre,2017,Alimentos y semillas|,Terminado adjudicado,12-12-2017,Diciembre,2017,NA
105787,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,HOSPITAL ROOSEVELT,7299265,"ADQUISICIÓN DE LECHE ENTERA EN POLVO, HARINA DE PINOL, CHOCOLATE Y CEREAL DE TRIGO",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,5228573,"VELASQUEZ,ZAPETA,SON,ANA,",48350000,07-12-2017,Diciembre,2017,12-12-2017,12-12-2017,Diciembre,2017,Alimentos y semillas|Otros tipos de bienes o servicios|,Terminado adjudicado,11-12-2017,Diciembre,2017,NA
105788,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,HOSPITAL ROOSEVELT,7299265,"ADQUISICIÓN DE LECHE ENTERA EN POLVO, HARINA DE PINOL, CHOCOLATE Y CEREAL DE TRIGO",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,17026776,"RODAS,GONZALEZ,,HENRY,ELIUD",25800000,07-12-2017,Diciembre,2017,12-12-2017,12-12-2017,Diciembre,2017,Alimentos y semillas|Otros tipos de bienes o servicios|,Terminado adjudicado,11-12-2017,Diciembre,2017,NA
107516,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL GENERAL DE ACCIDENTES CEIBAL,7331606,SUMINISTRO DE LACTEOS  CORRESPONDIENTE AL MES DE ENERO   2018. P5426A		<br />,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,710605K,"RAMIREZ,LEMUS,,ELIOT,UVALDO",22967230,14-12-2017,Diciembre,2017,22-12-2017,22-12-2017,Diciembre,2017,Alimentos y semillas|,Terminado adjudicado,18-12-2017,Diciembre,2017,NA
107858,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL GENERAL DE ENFERMEDADES,7338635,"EVENTO 7945/2017 CODIGO IGSS S/C SUMINISTRO DE LECHE EN POLVO ENTERA, ENVASE DE 50 DE 55 LIBRAS",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,67364373,"ASESORIA DE PRODUCTOS MEDICOS, SOCIEDAD ANONIMA",15133930,17-12-2017,Diciembre,2017,28-12-2017,28-12-2017,Diciembre,2017,Alimentos y semillas|,Terminado adjudicado,19-12-2017,Diciembre,2017,NA
107890,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DR. JUAN JOSE AREVALO BERMEJO,7339127,EVENTO 273-17 LACTEOS DEL MES DE ENERO 2018,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,710605K,"RAMIREZ,LEMUS,,ELIOT,UVALDO",17702220,18-12-2017,Diciembre,2017,27-12-2017,27-12-2017,Diciembre,2017,Alimentos y semillas|,Terminado adjudicado,20-12-2017,Diciembre,2017,NA
